head,relation,tail,head_type,tail_type
Q9UKV8,PPI,P82251,protein,protein
Q9UKV8,PPI,P51571,protein,protein
Q9UKV8,PPI,Q9UJZ1,protein,protein
Q9UKV8,PPI,Q8NF91,protein,protein
Q9UKV8,PPI,Q15750,protein,protein
Q9UKV8,PPI,Q15633,protein,protein
Q9UKV8,PPI,Q9UHD2,protein,protein
Q9UKV8,PPI,A7MCY6,protein,protein
Q9UKV8,PPI,O14746,protein,protein
Q9UKV8,PPI,P57088,protein,protein
Q9UKV8,PPI,Q8NDV7,protein,protein
Q9UKV8,PPI,Q9UPQ9,protein,protein
Q9UKV8,PPI,Q9HCJ0,protein,protein
Q9UKV8,PPI,O75648,protein,protein
Q9UKV8,PPI,P0CG48,protein,protein
Q9UKV8,PPI,Q92900,protein,protein
Q9UKV8,PPI,Q9BQA1,protein,protein
Q9UKV8,PPI,P12956,protein,protein
Q9UKV8,PPI,P67809,protein,protein
Q9UKV8,PPI,Q9H171,protein,protein
Q9UKV8,PPI,Q9HA38,protein,protein
Q9UKV8,PPI,Q8IUF1,protein,protein
Q99943,PPI,P50222,protein,protein
Q99943,PPI,P01106,protein,protein
Q99943,PPI,Q96GX1,protein,protein
Q99943,PPI,Q9P0N5,protein,protein
P23526,PPI,Q6AI12,protein,protein
P23526,PPI,Q92624,protein,protein
P23526,PPI,Q96NS5,protein,protein
P23526,PPI,P15336,protein,protein
P23526,PPI,P31939,protein,protein
P23526,PPI,P38606,protein,protein
P23526,PPI,O75815,protein,protein
P23526,PPI,Q9BV19,protein,protein
P23526,PPI,Q86VP6,protein,protein
P23526,PPI,P47756,protein,protein
P23526,PPI,P24941,protein,protein
P23526,PPI,O60308,protein,protein
P23526,PPI,O15078,protein,protein
P23526,PPI,Q92905,protein,protein
P23526,PPI,Q13616,protein,protein
P23526,PPI,Q13618,protein,protein
P23526,PPI,Q13620,protein,protein
P23526,PPI,P98082,protein,protein
P23526,PPI,O43143,protein,protein
P23526,PPI,Q05639,protein,protein
P23526,PPI,O60739,protein,protein
P23526,PPI,Q86UK5,protein,protein
P23526,PPI,Q9NRD1,protein,protein
P23526,PPI,P07954,protein,protein
P23526,PPI,P01100,protein,protein
P23526,PPI,P85037,protein,protein
P23526,PPI,O95166,protein,protein
P23526,PPI,Q9H0R8,protein,protein
P23526,PPI,P49915,protein,protein
P23526,PPI,Q71UI9,protein,protein
P23526,PPI,Q9UQL6,protein,protein
P23526,PPI,P51858,protein,protein
P23526,PPI,Q9P2P5,protein,protein
